X,Y,OBJECTID,Reported_Date,Occurrence_Category,Occurrence_Group,Occurrence_Type_Group,Intersection,Reported_Day,Reported_Month,Reported_Year,Date_Reported
-113.45403667,53.549351965,15277,2022/08/14 12:00:00+00,Disorder,General Disorder,Trouble with Person,106 AV/82 ST,14,8,2022,2022/08/14
-113.485783453,53.5719633,15278,2022/08/14 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,119 AV/94 ST,14,8,2022,2022/08/14
-113.490137405,53.561039866,15279,2022/08/14 12:00:00+00,Violent,Personal Violence,Assault,112 AV/96 ST,14,8,2022,2022/08/14
-113.592082569,53.5412937390001,15280,2022/08/14 12:00:00+00,Disorder,General Disorder,Trouble with Person,157 ST/STONY PLAIN RD,14,8,2022,2022/08/14
-113.376016019,53.600056786,15281,2022/08/14 12:00:00+00,Non-Violent,Property,Internet Fraud,137 AV/20 ST,14,8,2022,2022/08/14
-113.501074006,53.57513054,15282,2022/08/14 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,105 ST/121 AV,14,8,2022,2022/08/14
-113.488582775,53.5412656450001,15283,2022/08/14 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,99 ST/JASPER AV,14,8,2022,2022/08/14
-113.644582349,53.501836548,15284,2022/08/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,187 ST/187 ST,14,8,2022,2022/08/14
-113.525914677,53.4298149300001,15285,2022/08/14 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,MCALLISTER CT SW/MCALLISTER LP SW,14,8,2022,2022/08/14
-113.469440556,53.501894367,15286,2022/08/14 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,95A ST/65 AV,14,8,2022,2022/08/14
-113.502915413,53.5794309080001,15287,2022/08/14 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,106 ST/124 AV,14,8,2022,2022/08/14
-113.513125648,53.4538219070001,15288,2022/08/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,110 ST/23 AV,14,8,2022,2022/08/14
-113.649537262,53.514933883,15289,2022/08/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,189A ST/190 ST,14,8,2022,2022/08/14
-113.474619876,53.5518484130001,15290,2022/08/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,105A AV/90 ST,14,8,2022,2022/08/14
-113.497620764,53.518074272,15291,2022/08/14 12:00:00+00,Disorder,General Disorder,Trouble with Person,104 ST/82 AV,14,8,2022,2022/08/14
-113.49489684,53.485546479,15292,2022/08/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,48 AV/CALGARY TR,14,8,2022,2022/08/14
-113.605929046,53.5383955470001,15293,2022/08/14 12:00:00+00,Disorder,General Disorder,Trouble with Person,165 ST/99A AV,14,8,2022,2022/08/14
-113.491986201,53.60681312,15294,2022/08/14 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,97 ST/144 AV,14,8,2022,2022/08/14
-113.493722243,53.535654584,15295,2022/08/14 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,101 ST/98 AV,14,8,2022,2022/08/14
-113.49355624,53.6024715240001,15296,2022/08/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,GRIESBACH PRD/VALOUR GT,14,8,2022,2022/08/14
-113.418284571,53.5855436050001,15297,2022/08/14 12:00:00+00,Non-Violent,Property,Fire Arson,127 AV/128 AV,14,8,2022,2022/08/14
-113.541194672,53.6471193240001,15298,2022/08/14 12:00:00+00,Non-Violent,Property,Possession Stolen Property,127 ST/185 AV,14,8,2022,2022/08/14
-113.476272866,53.54756273,15299,2022/08/14 12:00:00+00,Disorder,General Disorder,Trouble with Person,93 ST/JASPER AV,14,8,2022,2022/08/14
-113.534936942,53.599489492,15300,2022/08/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,14,8,2022,2022/08/14
-113.455579455,53.543120296,15301,2022/08/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 AV/83 ST,14,8,2022,2022/08/14
-113.546129806,53.590542037,15302,2022/08/14 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,130 ST/131 AV,14,8,2022,2022/08/14
-113.494145757,53.493234972,15303,2022/08/13 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,103A ST/56 AV,13,8,2022,2022/08/13
-113.485873308,53.5516178940001,15304,2022/08/13 12:00:00+00,Disorder,General Disorder,Trouble with Person,106A AV/96 ST,13,8,2022,2022/08/13
-113.519454896,53.544600372,15305,2022/08/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,103 AV/115 ST,13,8,2022,2022/08/13
-113.602687755,53.540267111,15306,2022/08/13 12:00:00+00,Disorder,General Disorder,Suspicious Vehicle,100A AV/163 ST,13,8,2022,2022/08/13
-113.602766408,53.5375038560001,15307,2022/08/13 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,163 ST/99 AV,13,8,2022,2022/08/13
-113.450425375,53.4886075700001,15308,2022/08/13 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,51 AV/ROPER RD,13,8,2022,2022/08/13
-113.47263103,53.5860423840001,15309,2022/08/13 12:00:00+00,Disorder,General Disorder,Trouble with Person,128 AV/86 ST,13,8,2022,2022/08/13
-113.465404908,53.5330264950001,15310,2022/08/13 12:00:00+00,Disorder,General Disorder,Trouble with Person,90 ST/96 AV,13,8,2022,2022/08/13
-113.49193966,53.5766576680001,15311,2022/08/13 12:00:00+00,Violent,Personal Violence,Assault,122 AV/97 ST,13,8,2022,2022/08/13
-113.534113537,53.541426411,15312,2022/08/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,123 ST/JASPER AV,13,8,2022,2022/08/13
-113.488269191,53.5412928440001,15313,2022/08/13 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,JASPER AV/THORNTON CT,13,8,2022,2022/08/13
-113.494905181,53.4876138020001,15314,2022/08/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,51 AV/CALGARY TR,13,8,2022,2022/08/13
-113.486580387,53.5601917230001,15315,2022/08/13 12:00:00+00,Non-Violent,Property,Fraud - Financial,111 AV/95 ST,13,8,2022,2022/08/13
-113.516670618,53.4253155110001,15316,2022/08/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 ST SW/111 ST SW,13,8,2022,2022/08/13
-113.385800653,53.571007733,15317,2022/08/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,VICTORIA TR/YELLOWHEAD TR,13,8,2022,2022/08/13
-113.49393596,53.4909761220001,15318,2022/08/13 12:00:00+00,Disorder,General Disorder,Trouble with Person,CALGARY TR/CALGARY TR,13,8,2022,2022/08/13
-113.476190266,53.571958249,15319,2022/08/13 12:00:00+00,Disorder,General Disorder,Trouble with Person,88 ST/119 AV,13,8,2022,2022/08/13
-113.491141348,53.618200476,15320,2022/08/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,EAUX CLAIRES TC/EAUX CLAIRES TC,13,8,2022,2022/08/13
-113.428046377,53.431813334,15321,2022/08/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,56 ST SW/1A AV SW,13,8,2022,2022/08/13
-113.64355934,53.5410595160001,15322,2022/08/13 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,NOT NAMED RD/STONY PLAIN RD,13,8,2022,2022/08/13
-113.4919108,53.5498966650001,15323,2022/08/13 12:00:00+00,Disorder,General Disorder,Trouble with Person,100 ST/106 AV,13,8,2022,2022/08/13
-113.704382083,53.5290284640001,15324,2022/08/13 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,93A AV/224 ST,13,8,2022,2022/08/13
-113.4414808,53.541196949,15325,2022/08/12 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,101 AV/74 ST,12,8,2022,2022/08/12
-113.515790635,53.5372561300001,15326,2022/08/12 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,113 ST/99 AV,12,8,2022,2022/08/12
-113.517822159,53.518109076,15327,2022/08/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 ST/82 AV,12,8,2022,2022/08/12
-113.439303394,53.6281491130001,15328,2022/08/12 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,166 AV/63 ST,12,8,2022,2022/08/12
-113.463189571,53.4939167810001,15329,2022/08/12 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,58 AV/88 ST,12,8,2022,2022/08/12
-113.529376019,53.413751813,15330,2022/08/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,119 ST SW/19 AV SW,12,8,2022,2022/08/12
-113.464040267,53.431817359,15331,2022/08/12 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,2 AV SW/2 AV SW,12,8,2022,2022/08/12
-113.454821004,53.4810070950001,15332,2022/08/12 12:00:00+00,Violent,Personal Violence,Assault,79 ST/MILLBOURNE RD,12,8,2022,2022/08/12
-113.470829302,53.63052043,15333,2022/08/12 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,170 AV/84 ST,12,8,2022,2022/08/12
-113.561121894,53.589262337,15334,2022/08/12 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,130A AV/139 ST,12,8,2022,2022/08/12
-113.459828249,53.449943659,15335,2022/08/12 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,85 ST/KNOTTWOOD RD,12,8,2022,2022/08/12
-113.488884677,53.589094372,15336,2022/08/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,129B AV/95A ST,12,8,2022,2022/08/12
-113.698993593,53.5317158720001,15337,2022/08/12 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,221 ST/95 AV,12,8,2022,2022/08/12
-113.497686445,53.5025292290001,15338,2022/08/12 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,66 AV/104 ST,12,8,2022,2022/08/12
-113.412741539,53.5971108160001,15339,2022/08/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/137 AV,12,8,2022,2022/08/12
-113.458769775,53.5710360130001,15340,2022/08/12 12:00:00+00,Violent,Personal Violence,Assault,COLISEUM TC/COLISEUM TC,12,8,2022,2022/08/12
-113.597339623,53.540264639,15341,2022/08/11 12:00:00+00,Disorder,General Disorder,Trespassing,100A AV/160 ST,11,8,2022,2022/08/11
-113.510261055,53.5556579240001,15342,2022/08/11 12:00:00+00,Non-Violent,Property,Fire Arson,109A AV/110 ST,11,8,2022,2022/08/11
-113.474283106,53.5542286730001,15343,2022/08/11 12:00:00+00,Violent,Personal Violence,Assault,106 AV/87 ST,11,8,2022,2022/08/11
-113.590337035,53.544857838,15344,2022/08/11 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,103 AV/156 ST,11,8,2022,2022/08/11
-113.43057155,53.5997231110001,15345,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/58 ST,11,8,2022,2022/08/11
-113.442926676,53.5876414900001,15346,2022/08/11 12:00:00+00,Disorder,General Disorder,Trouble with Person,129 AV/66 ST,11,8,2022,2022/08/11
-113.499270305,53.5043260800001,15347,2022/08/11 12:00:00+00,Disorder,General Disorder,Trouble with Person,68 AV/68 AV,11,8,2022,2022/08/11
-113.50751893,53.5020053790001,15348,2022/08/11 12:00:00+00,Non-Violent,Property,Fire Arson,107 ST/65 AV,11,8,2022,2022/08/11
-113.464393485,53.518147845,15349,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,82 AV/89 ST,11,8,2022,2022/08/11
-113.476670772,53.519031527,15350,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,83 AV/96 ST,11,8,2022,2022/08/11
-113.429221722,53.5933804220001,15351,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,133 AV/FORT RD,11,8,2022,2022/08/11
-113.428060552,53.5958326090001,15352,2022/08/11 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,134A AV/56 ST,11,8,2022,2022/08/11
-113.49489684,53.485546479,15353,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,48 AV/CALGARY TR,11,8,2022,2022/08/11
-113.431482995,53.445702286,15354,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,62 ST/MILL WOODS RD,11,8,2022,2022/08/11
-113.510875725,53.4180391150001,15355,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,BOWMAN PT SW/BLACKMUD CREEK CR SW,11,8,2022,2022/08/11
-113.502914125,53.55141086,15356,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,106 ST/107 AV,11,8,2022,2022/08/11
-113.491847371,53.5461030920001,15357,2022/08/11 12:00:00+00,Non-Violent,Property,Fraud General,103A AV/103A AV,11,8,2022,2022/08/11
-113.418141236,53.411868564,15358,2022/08/11 12:00:00+00,Violent,Personal Violence,Assault,50 ST SW/50 ST SW,11,8,2022,2022/08/11
-113.429100971,53.534749451,15359,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,95 AV/AUSTIN OBRIEN RD,11,8,2022,2022/08/11
-113.468616572,53.6105155290001,15360,2022/08/11 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,149A AV/83 ST,11,8,2022,2022/08/11
-113.482717353,53.5703849160001,15361,2022/08/11 12:00:00+00,Disorder,General Disorder,Suspicious Person,118 AV/92 ST,11,8,2022,2022/08/11
-113.510220368,53.5462281420001,15362,2022/08/11 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,104 AV/110 ST,11,8,2022,2022/08/11
-113.515913288,53.488295292,15363,2022/08/11 12:00:00+00,Non-Violent,Property,Possession Stolen Property,51 AV/51 AV,11,8,2022,2022/08/11
-113.512047629,53.52098949,15364,2022/08/11 12:00:00+00,Disorder,General Disorder,Trouble with Person,109 ST/85 AV,11,8,2022,2022/08/11
-113.479796584,53.547013586,15365,2022/08/11 12:00:00+00,Violent,Personal Violence,Robbery Personal,95 ST/103 AV,11,8,2022,2022/08/11
-113.63011158,53.523759544,15366,2022/08/11 12:00:00+00,Disorder,General Disorder,Trespassing,178 ST/89 AV,11,8,2022,2022/08/11
-113.534935871,53.6004664110001,15367,2022/08/11 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,123A ST/138 AV,11,8,2022,2022/08/11
-113.49928016,53.5388483470001,15368,2022/08/11 12:00:00+00,Non-Violent,Property,Fraud - Financial,100 AV/104 ST,11,8,2022,2022/08/11
-113.584949326,53.584898491,15369,2022/08/11 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,128 AV/153 ST,11,8,2022,2022/08/11
-113.367503944,53.4745684310001,15370,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,37C AV/37C AV,11,8,2022,2022/08/11
-113.426652956,53.456798275,15371,2022/08/11 12:00:00+00,Disorder,General Disorder,Trouble with Person,MILL WOODS TC/MILL WOODS TC,11,8,2022,2022/08/11
-113.465508601,53.571951503,15372,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,119 AV/81 ST,11,8,2022,2022/08/11
-113.534936942,53.599489492,15373,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,11,8,2022,2022/08/11
-113.643096651,53.548731499,15374,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,105 AV/105 AV,11,8,2022,2022/08/11
-113.468093151,53.4020044850001,15375,2022/08/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,PEAR LK SW/PEAR DR SW,11,8,2022,2022/08/11
-113.492269159,53.542152399,15376,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,100A ST/101A AV,10,8,2022,2022/08/10
-113.501161263,53.475382193,15377,2022/08/10 12:00:00+00,Disorder,General Disorder,Trouble with Person,105 ST/39A AV,10,8,2022,2022/08/10
-113.50436224,53.4805314070001,15378,2022/08/10 12:00:00+00,Non-Violent,Property,Fraud General,106 ST/WHITEMUD DR,10,8,2022,2022/08/10
-113.476189995,53.5703915190001,15379,2022/08/10 12:00:00+00,Non-Violent,Property,Possession Stolen Property,118 AV/88 ST,10,8,2022,2022/08/10
-113.369792153,53.614312345,15380,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,151A AV/19 ST,10,8,2022,2022/08/10
-113.621303134,53.5339018770001,15381,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,174 ST/98A AV,10,8,2022,2022/08/10
-113.599084335,53.5346546870001,15382,2022/08/10 12:00:00+00,Non-Violent,Property,Break and Enter Residential,161 ST/97 AV,10,8,2022,2022/08/10
-113.393799888,53.495437904,15383,2022/08/10 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,34 ST/34 ST,10,8,2022,2022/08/10
-113.413488377,53.597495474,15384,2022/08/10 12:00:00+00,Disorder,General Disorder,Trouble with Person,50 ST/50 ST,10,8,2022,2022/08/10
-113.475517534,53.498363732,15385,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,62 AV/95A ST,10,8,2022,2022/08/10
-113.513305284,53.501981829,15386,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,109A ST/65 AV,10,8,2022,2022/08/10
-113.469087731,53.5782926900001,15387,2022/08/10 12:00:00+00,Disorder,General Disorder,Trouble with Person,123 AV/83 ST,10,8,2022,2022/08/10
-113.487334408,53.5766253130001,15388,2022/08/10 12:00:00+00,Disorder,General Disorder,Trouble with Person,122 AV/95 ST,10,8,2022,2022/08/10
-113.490415136,53.571953066,15389,2022/08/10 12:00:00+00,Violent,Personal Violence,Homicide,119 AV/96 ST,10,8,2022,2022/08/10
-113.495740855,53.4564966930001,15390,2022/08/10 12:00:00+00,Disorder,General Disorder,Trouble with Person,104 ST/26 AV,10,8,2022,2022/08/10
-113.420740641,53.454763482,15391,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,23 AV/50 ST,10,8,2022,2022/08/10
-113.532427866,53.5356709440001,15392,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,167 AV/RIVER VALLEY RD,10,8,2022,2022/08/10
-113.515793332,53.5477843130001,15393,2022/08/10 12:00:00+00,Non-Violent,Property,Break and Enter Residential,113 ST/113 ST,10,8,2022,2022/08/10
-113.553491879,53.5636632920001,15394,2022/08/10 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,114 AV/WESTMOUNT SHOPPING CENTRE RD,10,8,2022,2022/08/10
-113.453446821,53.537650001,15395,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,82 ST/98 AV,10,8,2022,2022/08/10
-113.49393596,53.4909761220001,15396,2022/08/10 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,CALGARY TR/CALGARY TR,10,8,2022,2022/08/10
-113.492007874,53.5410459240001,15397,2022/08/10 12:00:00+00,Disorder,General Disorder,Trouble with Person,100A ST/JASPER AV,10,8,2022,2022/08/10
-113.415659951,53.6179480230001,15398,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,155A AV/48 ST,10,8,2022,2022/08/10
-113.470726002,53.458762886,15399,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,28 AV/92 ST,10,8,2022,2022/08/10
-113.526480139,53.568487142,15400,2022/08/10 12:00:00+00,Disorder,General Disorder,Trouble with Person,AIRPORT RD/119 ST,10,8,2022,2022/08/10
-113.541224933,53.616960399,15401,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,127 ST/153 AV,10,8,2022,2022/08/10
-113.458320565,53.5180323330001,15402,2022/08/10 12:00:00+00,Drugs,Drug Violations,Drugs,85 ST/82 AV,10,8,2022,2022/08/10
-113.526811545,53.5409447060001,15403,2022/08/10 12:00:00+00,Non-Violent,Property,Break and Enter Residential,119 ST/JASPER AV,10,8,2022,2022/08/10
-113.474419132,53.581072643,15404,2022/08/10 12:00:00+00,Drugs,Drug Violations,Drugs,87 ST/88 ST,10,8,2022,2022/08/10
-113.532851497,53.5786707600001,15405,2022/08/10 12:00:00+00,Non-Violent,Property,Fraud General,124 AV/124 AV,10,8,2022,2022/08/10
-113.451280045,53.4463472130001,15406,2022/08/10 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,80 ST/MILL WOODS RD,10,8,2022,2022/08/10
-113.610719015,53.5483410430001,15407,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,104A AV/MAYFIELD RD,10,8,2022,2022/08/10
-113.63011158,53.523759544,15408,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,178 ST/89 AV,10,8,2022,2022/08/10
-113.497567583,53.5200168490001,15409,2022/08/10 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,104 ST/84 AV,10,8,2022,2022/08/10
-113.530404426,53.5849572550001,15410,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,121 ST/127 AV,10,8,2022,2022/08/10
-113.502105222,53.558591461,15411,2022/08/10 12:00:00+00,Violent,Personal Violence,Assault,ROYAL ALEXANDRA HOSPITAL TC/ROYAL ALEXANDRA HOSPIT,10,8,2022,2022/08/10
-113.495558028,53.553019346,15412,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 ST/108 AV,10,8,2022,2022/08/10
-113.547424016,53.6246200420001,15413,2022/08/10 12:00:00+00,Non-Violent,Property,Break and Enter Residential,130 ST/162A AV,10,8,2022,2022/08/10
-113.596222153,53.619205348,15414,2022/08/10 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,ANTHONY HENDAY DR/ANTHONY HENDAY DR,10,8,2022,2022/08/10
-113.422779957,53.4286216150001,15415,2022/08/10 12:00:00+00,Non-Violent,Property,Break and Enter Residential,4 AV SW/52 ST SW,10,8,2022,2022/08/10
-113.541194672,53.6471193240001,15416,2022/08/10 12:00:00+00,Non-Violent,Property,Fraud General,127 ST/185 AV,10,8,2022,2022/08/10
-113.353559081,53.512268985,15417,2022/08/10 12:00:00+00,Drugs,Drug Violations,Drugs,8 ST/76 AV,10,8,2022,2022/08/10
-113.483771775,53.547273884,15418,2022/08/10 12:00:00+00,Drugs,Drug Violations,Drugs,103A AV/96 ST,10,8,2022,2022/08/10
-113.483771775,53.547273884,15419,2022/08/10 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,103A AV/96 ST,10,8,2022,2022/08/10
-113.534936942,53.599489492,15420,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,10,8,2022,2022/08/10
-113.508318724,53.562617066,15421,2022/08/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,109 ST/113 AV,10,8,2022,2022/08/10
-113.605929046,53.5383955470001,15422,2022/10/18 12:00:00+00,Non-Violent,Property,Fraud General,165 ST/99A AV,18,10,2022,2022/10/18
-113.700553691,53.5343270660001,15423,2022/10/18 12:00:00+00,Non-Violent,Property,Break and Enter Residential,96 AV/223 ST,18,10,2022,2022/10/18
-113.438141099,53.4127809440001,15424,2022/10/18 12:00:00+00,Non-Violent,Property,Internet Fraud,WATT DR SW/WEIDLE BE SW,18,10,2022,2022/10/18
